event_id,decline_code,retry_count,hours_since_failure,day_of_month,customer_tenure_months,subscription_value,prior_recovery_outcome,action,true_p_success,outcome
evt_000753_f1590534,issuer_unavailable,0,2.2,29,2,1499.0,none,nudge_whatsapp,0.6418278218490907,1
evt_000754_3c121c87,issuer_unavailable,1,9.6,7,2,2499.0,recovered,escalate_human,0.7715469940624188,1
evt_000755_48c7cc6e,insufficient_funds,2,3.0,26,19,1499.0,none,nudge_whatsapp,0.4952087872606978,1
evt_000756_9c90b8b8,do_not_honor,0,6.1,6,13,199.0,none,nudge_whatsapp,0.025086962153479813,0
evt_000757_a042e7db,insufficient_funds,1,49.9,15,7,499.0,recovered,escalate_human,0.5752160414344878,1
evt_000758_508f5499,insufficient_funds,1,1.2,7,29,2499.0,none,nudge_whatsapp,0.571295088446949,1
evt_000759_a62b38c4,insufficient_funds,2,5.8,16,6,199.0,none,stop,0.0,0
evt_000760_518eb1ac,do_not_honor,1,3.0,7,17,999.0,recovered,retry_later,0.024423090054107196,0
evt_000761_1484870c,insufficient_funds,0,6.3,29,19,499.0,none,retry_now,0.5946311333259509,0
evt_000762_85525fff,insufficient_funds,1,7.0,19,21,499.0,none,voice_call,0.5512657476255173,0
evt_000763_e92fc927,do_not_honor,0,1.9,8,18,999.0,recovered,voice_call,0.025831238524664044,0
evt_000764_0e00b9b9,issuer_unavailable,0,12.0,9,13,499.0,recovered,escalate_human,0.8549415935126964,1
evt_000765_82ac0958,insufficient_funds,1,18.9,22,7,1499.0,none,retry_later,0.4066138406524291,1
evt_000766_9e4d02fc,do_not_honor,0,22.0,30,5,199.0,recovered,retry_later,0.024843544141003683,0
evt_000767_6c72e7ea,insufficient_funds,2,3.5,31,10,2499.0,recovered,stop,0.0,0
evt_000768_e8ad5ef3,expired_card,0,24.8,8,5,999.0,recovered,voice_call,0.6500808003197038,0
evt_000769_2914364d,insufficient_funds,0,5.1,6,12,1499.0,none,nudge_sms,0.5495527148158597,0
evt_000770_887b307f,expired_card,0,32.5,28,1,499.0,none,escalate_human,0.735494968211047,1
evt_000771_c950dec1,insufficient_funds,2,5.9,1,5,999.0,none,nudge_whatsapp,0.7502601055951177,1
evt_000772_10a62a3c,insufficient_funds,0,10.5,31,8,2499.0,none,retry_later,0.8532096601986177,1
evt_000773_06c1e0da,insufficient_funds,0,0.5,16,4,199.0,none,nudge_whatsapp,0.4744888643308392,0
evt_000774_ed244114,do_not_honor,0,12.9,24,8,499.0,recovered,stop,0.0,0
evt_000775_09187d1a,issuer_unavailable,1,1.7,10,4,999.0,none,stop,0.0,0
evt_000776_cd8e067b,insufficient_funds,2,3.6,5,18,199.0,none,nudge_whatsapp,0.4902098920192299,0
evt_000777_5a4ccd49,stolen_card,0,4.1,23,3,499.0,recovered,voice_call,0.015828313967089842,0
evt_000778_081aa393,issuer_unavailable,1,12.1,17,24,499.0,recovered,nudge_sms,0.5823978805266294,0
evt_000779_f80aa604,do_not_honor,1,26.7,8,20,499.0,none,retry_later,0.024423090054107196,0
evt_000780_d9acbdf6,issuer_unavailable,0,17.3,27,18,999.0,churned,escalate_human,0.8736446886185403,1
evt_000781_595d7a4d,insufficient_funds,0,8.6,18,2,499.0,none,retry_now,0.2820413864307672,1
evt_000782_141bf25b,do_not_honor,0,3.6,4,1,999.0,none,nudge_sms,0.024602428402739435,0
evt_000783_826e8025,stolen_card,0,11.7,6,9,499.0,recovered,escalate_human,0.016463644763656287,0
evt_000784_3fb58b2c,insufficient_funds,0,2.1,1,21,199.0,none,voice_call,0.8721384336809186,1
evt_000785_ad608f70,do_not_honor,1,18.8,14,6,999.0,recovered,retry_later,0.024423090054107196,0
evt_000786_a6c12a23,do_not_honor,0,9.2,1,7,199.0,none,nudge_sms,0.024602428402739435,0
evt_000787_069485b9,insufficient_funds,1,38.6,20,11,499.0,none,voice_call,0.5049857324177037,0
evt_000788_c902a546,expired_card,0,6.0,30,40,199.0,recovered,stop,0.0,0
evt_000789_414cb5ea,expired_card,2,7.3,3,5,499.0,none,retry_later,0.06931132073645711,0
evt_000790_7b1c18bf,expired_card,0,7.5,14,39,199.0,none,voice_call,0.7725251260480916,0
evt_000791_a9189f78,issuer_unavailable,2,3.9,10,32,1499.0,none,nudge_sms,0.5374192584084277,1
evt_000792_96c4149f,insufficient_funds,2,32.3,14,17,499.0,none,nudge_whatsapp,0.36933635367059564,1
evt_000793_1f8773bf,issuer_unavailable,0,23.2,15,2,499.0,none,stop,0.0,0
evt_000794_6fe91914,issuer_unavailable,1,3.9,6,7,1499.0,none,retry_now,0.7166236877703434,1
evt_000795_a15d8762,do_not_honor,1,14.4,17,9,499.0,none,voice_call,0.02539450392504494,0
evt_000796_1216dead,insufficient_funds,0,0.3,5,3,999.0,none,voice_call,0.6292582446728278,1
evt_000797_ce60fe38,do_not_honor,2,0.4,19,1,499.0,recovered,stop,0.0,0
evt_000798_64c842b2,issuer_unavailable,0,0.5,11,1,199.0,none,nudge_sms,0.5565408289511881,1
evt_000799_9c6345be,issuer_unavailable,1,0.4,14,35,1499.0,none,retry_later,0.8644349837714524,1
evt_000800_5c964d91,do_not_honor,0,9.3,25,2,499.0,churned,stop,0.0,0
evt_000801_ad8a11d2,insufficient_funds,1,7.8,12,19,499.0,none,nudge_whatsapp,0.4696789785873308,1
evt_000802_e4a84833,stolen_card,1,6.1,15,8,499.0,none,nudge_whatsapp,0.01510513718986263,0
evt_000803_b9106834,insufficient_funds,1,0.8,18,9,499.0,recovered,voice_call,0.48891229160439637,1
evt_000804_3dc1a56d,insufficient_funds,0,14.4,27,10,499.0,none,nudge_whatsapp,0.6679595764504241,1
evt_000805_c5cf35bf,issuer_unavailable,0,20.9,10,9,499.0,recovered,voice_call,0.7841399809126849,1
evt_000806_c3456e2c,stolen_card,0,18.3,17,2,499.0,none,retry_now,0.014629178170484324,0
evt_000807_1b17119f,insufficient_funds,1,5.6,4,28,499.0,none,retry_now,0.4316876752360052,1
evt_000808_5f178f23,insufficient_funds,2,11.5,18,11,499.0,none,retry_now,0.18933175531722762,1
evt_000809_41e98c02,insufficient_funds,0,2.1,8,17,1499.0,recovered,voice_call,0.6400913738937907,0
evt_000810_1869e5c7,insufficient_funds,1,0.6,23,6,499.0,none,nudge_sms,0.3903709394024946,1
evt_000811_f418a47a,insufficient_funds,1,7.2,11,25,199.0,none,retry_now,0.3100134525024922,0
evt_000812_386bcabf,insufficient_funds,3,1.6,4,1,499.0,none,retry_later,0.34727723780453157,0
evt_000813_8481e608,issuer_unavailable,1,6.6,12,5,499.0,none,nudge_whatsapp,0.538700513783104,1
evt_000814_f12647dc,insufficient_funds,1,0.6,1,1,999.0,none,retry_now,0.5174928576663897,0
evt_000815_cd4467d4,stolen_card,0,3.9,25,12,499.0,none,voice_call,0.015828313967089842,0
evt_000816_c1f88fc2,insufficient_funds,0,14.2,7,1,499.0,churned,nudge_sms,0.46932283992882873,0
evt_000817_5c2c7116,expired_card,0,5.6,21,11,999.0,churned,escalate_human,0.7558310398534809,1
evt_000818_6fbd536b,issuer_unavailable,1,16.8,24,14,1499.0,none,retry_now,0.7421296571806878,1
evt_000819_a74a8ddc,issuer_unavailable,2,37.7,19,10,499.0,none,nudge_sms,0.42680770211531077,0
evt_000820_8421988f,insufficient_funds,4,5.6,29,11,499.0,none,voice_call,0.480795411021386,1
evt_000821_a4da6d8f,do_not_honor,1,1.0,28,5,499.0,none,retry_later,0.024423090054107196,0
evt_000822_f6031607,expired_card,1,16.0,12,20,1499.0,none,voice_call,0.6353208698487797,1
evt_000823_f7920b2c,issuer_unavailable,1,11.2,9,11,499.0,churned,nudge_sms,0.5209618787178716,1
evt_000824_558b377f,issuer_unavailable,0,1.1,6,29,499.0,none,nudge_whatsapp,0.7345389934199947,1
evt_000825_98fed0a5,expired_card,0,1.2,27,9,199.0,recovered,stop,0.0,0
evt_000826_df08b049,expired_card,1,15.8,7,3,999.0,none,stop,0.0,0
evt_000827_a1131db8,issuer_unavailable,0,0.0,18,2,499.0,churned,retry_now,0.7583515586874283,1
evt_000828_c6152dee,do_not_honor,1,15.6,25,12,999.0,recovered,retry_now,0.023487940058211195,0
evt_000829_e6cd9339,issuer_unavailable,2,16.5,26,2,199.0,none,escalate_human,0.7094510480067081,1
evt_000830_eb0ee897,insufficient_funds,1,1.9,31,21,499.0,none,nudge_whatsapp,0.8544576710630347,1
evt_000831_06e54326,stolen_card,4,4.8,29,3,499.0,none,nudge_whatsapp,0.014343656063488086,0
evt_000832_aa47e771,do_not_honor,0,11.2,19,2,199.0,none,nudge_whatsapp,0.025086962153479813,0
evt_000833_a03bcdf7,expired_card,2,6.9,4,10,199.0,none,voice_call,0.5183856787033495,0
evt_000834_fb594082,insufficient_funds,0,5.6,30,8,2499.0,none,nudge_whatsapp,0.8652969480479719,1
evt_000835_5e802282,insufficient_funds,0,16.0,28,2,499.0,none,retry_now,0.4399867002242399,0
evt_000836_11d97312,insufficient_funds,0,32.3,9,7,1499.0,none,retry_now,0.3180553291055788,0
evt_000837_b53278f2,insufficient_funds,0,4.9,8,5,199.0,churned,escalate_human,0.6760681553875723,1
evt_000838_48cfeb44,do_not_honor,2,11.6,30,4,499.0,recovered,retry_later,0.024009576565228712,0
evt_000839_bee54399,insufficient_funds,0,3.2,23,8,999.0,none,voice_call,0.5976687111871277,1
evt_000840_9e248784,insufficient_funds,0,0.3,15,13,499.0,none,escalate_human,0.6842051460928054,1
evt_000841_0ff30240,insufficient_funds,1,44.2,5,5,2499.0,none,nudge_sms,0.46277763251389936,1
evt_000842_100b13f5,do_not_honor,2,6.7,17,7,199.0,none,escalate_human,0.02595735719779684,0
evt_000843_662f1037,stolen_card,2,1.9,31,12,499.0,recovered,stop,0.0,0
evt_000844_6f531ace,issuer_unavailable,1,6.0,10,7,499.0,none,nudge_whatsapp,0.5498234564685476,1
evt_000845_22cee3d2,expired_card,0,5.4,11,12,199.0,recovered,voice_call,0.6785540659005334,0
evt_000846_25c6187d,expired_card,1,16.9,11,9,999.0,churned,escalate_human,0.676368998126544,0
evt_000847_941c000c,expired_card,2,6.4,14,5,499.0,none,retry_later,0.06312841407492614,0
evt_000848_6cf8c1f5,stolen_card,0,20.6,25,2,499.0,none,retry_later,0.015217121208656299,0
evt_000849_80f5cc12,expired_card,1,17.3,5,3,2499.0,churned,retry_now,0.060809027967076205,0
evt_000850_725127f6,insufficient_funds,1,21.1,9,6,499.0,none,voice_call,0.4918199378530808,0
evt_000851_532e9cfa,expired_card,1,0.6,22,19,999.0,churned,nudge_whatsapp,0.560673702716939,1
evt_000852_67436c9c,expired_card,1,7.7,28,7,199.0,churned,stop,0.0,0
evt_000853_9b43f759,insufficient_funds,1,0.2,28,9,499.0,recovered,retry_later,0.6237492244000405,0
evt_000854_faa7af79,do_not_honor,0,16.5,19,42,499.0,none,retry_later,0.024843544141003683,0
evt_000855_36bf092b,issuer_unavailable,0,9.6,22,1,499.0,none,retry_now,0.7565573023730459,0
evt_000856_f5be3252,insufficient_funds,0,3.7,10,26,999.0,none,nudge_whatsapp,0.6021892631535122,1
evt_000857_a03fa256,do_not_honor,1,13.0,15,2,2499.0,recovered,voice_call,0.02539450392504494,0
evt_000858_d8d4c619,issuer_unavailable,1,53.6,25,12,499.0,none,voice_call,0.7364843292434862,1
evt_000859_0c821534,do_not_honor,1,2.1,24,4,499.0,none,stop,0.0,0
evt_000860_c1c73569,insufficient_funds,0,5.5,18,30,499.0,recovered,voice_call,0.6738481887057005,1
evt_000861_eb19b508,insufficient_funds,1,34.3,3,25,499.0,recovered,nudge_sms,0.6738153601690957,0
evt_000862_0cce6e7a,insufficient_funds,0,19.4,3,12,999.0,none,nudge_sms,0.6932786917064844,1
evt_000863_9303747d,insufficient_funds,0,16.0,25,23,2499.0,none,retry_later,0.626882010230568,1
evt_000864_9e7258d9,issuer_unavailable,0,2.4,29,9,499.0,none,escalate_human,0.860962379523053,1
evt_000865_73d397bd,expired_card,0,4.8,8,17,499.0,none,nudge_sms,0.5888938259189559,1
evt_000866_956c8175,do_not_honor,4,29.3,6,8,199.0,none,nudge_whatsapp,0.023430667673670316,0
evt_000867_6493ea19,expired_card,0,12.4,12,3,499.0,none,nudge_whatsapp,0.5658925921431834,0
evt_000868_6e99ecbf,expired_card,0,11.3,12,2,499.0,none,voice_call,0.6330008671123865,1
evt_000869_e6e402a9,insufficient_funds,2,0.3,12,1,499.0,none,nudge_sms,0.2628063647237019,0
evt_000870_14e5a148,insufficient_funds,3,23.6,2,16,499.0,recovered,retry_later,0.5821022879194766,1
evt_000871_242994bc,expired_card,0,28.4,23,11,199.0,none,stop,0.0,0
evt_000872_f4a11fe8,expired_card,3,10.2,6,13,999.0,none,retry_now,0.03724702168297599,0
evt_000873_d2a27c8f,insufficient_funds,0,33.8,14,8,499.0,none,nudge_sms,0.4464400541638731,1
evt_000874_34b03f8c,insufficient_funds,2,5.3,2,2,199.0,none,stop,0.0,0
evt_000875_42c47e13,insufficient_funds,0,7.0,28,27,499.0,none,escalate_human,0.8530572951868715,0
evt_000876_32b7ca1d,issuer_unavailable,0,6.7,24,15,499.0,none,retry_now,0.8064439178349186,1
evt_000877_f59b3e75,issuer_unavailable,0,63.7,10,1,499.0,none,escalate_human,0.822000083240544,0
evt_000878_721642e9,do_not_honor,0,4.2,7,2,199.0,none,voice_call,0.025831238524664044,0
evt_000879_7f147366,insufficient_funds,4,2.1,10,8,999.0,none,voice_call,0.25534639711424834,0
evt_000880_a3836967,insufficient_funds,0,1.3,5,10,199.0,churned,nudge_sms,0.5746465198459014,0
evt_000881_e14b5995,expired_card,0,0.2,23,17,499.0,none,voice_call,0.7025341102787084,1
evt_000882_895e12bf,insufficient_funds,0,12.4,8,11,499.0,recovered,voice_call,0.6120080288606256,1
evt_000883_ce979fcd,expired_card,0,8.2,23,17,2499.0,none,retry_now,0.1052123624528333,0
evt_000884_027a9c52,expired_card,1,1.6,6,20,499.0,none,nudge_sms,0.5219297022184848,1
evt_000885_63268692,issuer_unavailable,0,6.7,12,13,1499.0,none,stop,0.0,0
evt_000886_2b36b43e,insufficient_funds,2,4.4,24,1,199.0,none,retry_later,0.32676285103506636,1
evt_000887_f272b281,expired_card,0,8.1,21,5,499.0,none,escalate_human,0.7330118149435059,1
evt_000888_13372d59,expired_card,0,12.9,16,26,999.0,churned,voice_call,0.73533877753674,1
evt_000889_d9289617,issuer_unavailable,1,12.8,10,21,999.0,none,retry_now,0.7649401465425425,0
evt_000890_777c132e,insufficient_funds,0,1.5,21,3,499.0,none,nudge_sms,0.43895491232221867,0
evt_000891_3077d1e3,expired_card,2,7.9,28,3,199.0,none,retry_later,0.06677506195097234,0
evt_000892_41e2062a,stolen_card,1,76.0,11,5,499.0,churned,voice_call,0.015558000113418654,0
evt_000893_62307504,stolen_card,1,15.2,15,3,199.0,none,nudge_whatsapp,0.01510513718986263,0
evt_000894_9190dd4c,insufficient_funds,0,2.8,21,6,499.0,none,voice_call,0.5719231505010527,0
evt_000895_daaf8528,do_not_honor,0,1.2,2,14,1499.0,none,nudge_whatsapp,0.025086962153479813,0
evt_000896_21fcd79c,stolen_card,1,20.4,29,2,499.0,none,stop,0.0,0
evt_000897_fb2edc13,do_not_honor,0,0.1,26,3,999.0,none,nudge_sms,0.024602428402739435,0
evt_000898_68ed419e,insufficient_funds,0,25.5,18,3,1499.0,recovered,retry_now,0.28610886253359585,0
evt_000899_cfa9df2f,do_not_honor,0,19.8,16,8,2499.0,churned,nudge_sms,0.024602428402739435,0
evt_000900_6ae6a958,do_not_honor,4,16.2,18,1,499.0,recovered,nudge_sms,0.022977369910025615,0
evt_000901_c4b2bff3,expired_card,0,3.1,28,4,999.0,recovered,escalate_human,0.7470014604064968,0
evt_000902_8c5bb79e,expired_card,0,4.7,10,5,199.0,churned,nudge_whatsapp,0.5768748662588045,1
evt_000903_e6e2a4d1,do_not_honor,1,26.9,30,4,199.0,none,stop,0.0,0
evt_000904_b2bb6ddf,stolen_card,1,10.6,16,1,1499.0,none,voice_call,0.015558000113418654,0
evt_000905_b46c4ab0,insufficient_funds,0,23.4,31,13,999.0,none,nudge_sms,0.8532096601986177,1
evt_000906_fa0d0d52,insufficient_funds,2,32.2,2,2,199.0,none,escalate_human,0.6991269305322686,0
evt_000907_6c369e5e,expired_card,3,0.4,19,9,499.0,none,nudge_whatsapp,0.33964251521575906,0
evt_000908_88292bfb,insufficient_funds,3,16.3,31,6,499.0,none,nudge_whatsapp,0.6835208937363156,0
evt_000909_f6b2410f,stolen_card,4,61.9,18,14,199.0,recovered,nudge_whatsapp,0.014343656063488086,0
evt_000910_55e43ce1,insufficient_funds,0,0.2,21,23,499.0,none,nudge_sms,0.5385720661726683,0
evt_000911_3f5093fa,insufficient_funds,2,2.4,8,2,499.0,none,voice_call,0.39550278237939895,1
evt_000912_081722af,issuer_unavailable,0,4.9,14,5,999.0,none,nudge_sms,0.5750840320100108,1
evt_000913_c782ef36,insufficient_funds,0,0.1,1,35,999.0,none,nudge_whatsapp,0.9168273035060777,1
evt_000914_913c4a98,insufficient_funds,0,36.7,27,6,199.0,none,stop,0.0,0
evt_000915_999b878b,insufficient_funds,1,21.2,5,10,999.0,none,nudge_sms,0.48771111593734845,1
evt_000916_00583e27,insufficient_funds,0,12.2,14,6,999.0,churned,retry_later,0.4613112630695926,1
evt_000917_c96a53c6,issuer_unavailable,1,10.3,18,7,499.0,churned,escalate_human,0.7847665661764321,0
evt_000918_ec113d8f,do_not_honor,0,0.2,14,7,499.0,none,escalate_human,0.026857118784809644,0
evt_000919_f12b59d9,insufficient_funds,1,0.0,26,7,2499.0,none,escalate_human,0.6590438044972725,1
evt_000920_3f3627e0,insufficient_funds,3,9.1,3,5,199.0,recovered,voice_call,0.46724297808426435,1
evt_000921_33992b54,expired_card,0,24.1,29,17,2499.0,none,retry_later,0.16566134901217017,1
evt_000922_ae678a1b,insufficient_funds,1,4.7,17,2,499.0,none,retry_later,0.35776799128981923,0
evt_000923_bc3eb563,do_not_honor,0,20.0,30,22,499.0,none,retry_later,0.024843544141003683,0
evt_000924_bf880e97,expired_card,0,20.7,22,1,199.0,none,voice_call,0.6303914936235219,1
evt_000925_b38f666c,issuer_unavailable,0,4.0,11,22,499.0,none,voice_call,0.82449952242892,1
evt_000926_ee8f74a1,insufficient_funds,4,0.5,10,14,199.0,recovered,voice_call,0.278824874749213,1
evt_000927_2f8be633,expired_card,0,10.2,11,5,499.0,recovered,voice_call,0.6472869342079538,0
evt_000928_4fa1a9e4,do_not_honor,0,1.5,11,5,199.0,none,retry_now,0.02389268941058276,0
evt_000929_81d6f7aa,insufficient_funds,1,9.9,22,10,499.0,none,escalate_human,0.6099915815589105,0
evt_000930_5082a48a,insufficient_funds,2,16.2,7,2,199.0,none,stop,0.0,0
evt_000931_7ffd364b,expired_card,0,0.2,29,5,999.0,none,retry_later,0.1350888893640333,0
evt_000932_ffc29f5f,insufficient_funds,1,1.2,9,3,999.0,churned,nudge_whatsapp,0.4114482894221206,0
evt_000933_f2cacc72,insufficient_funds,0,2.2,3,8,499.0,none,retry_now,0.4697330427799499,1
evt_000934_78a2d4df,issuer_unavailable,3,8.6,21,3,499.0,none,nudge_whatsapp,0.358922794610901,0
evt_000935_95863871,stolen_card,0,9.2,22,24,999.0,churned,voice_call,0.015828313967089842,0
evt_000936_60fb9067,do_not_honor,1,19.5,20,10,199.0,none,nudge_whatsapp,0.024662492629723677,0
evt_000937_df956c17,stolen_card,2,2.2,26,9,999.0,none,stop,0.0,0
evt_000938_dabae5ad,issuer_unavailable,2,5.7,26,8,499.0,none,retry_later,0.7335520082461706,1
evt_000939_b15ecfad,issuer_unavailable,0,5.9,8,3,199.0,none,voice_call,0.7648388966452156,1
evt_000940_16358b4c,insufficient_funds,0,17.1,20,20,499.0,none,escalate_human,0.7211038335126749,1
evt_000941_eec666e3,insufficient_funds,3,7.0,22,4,199.0,recovered,voice_call,0.31589032488971475,0
evt_000942_6054e08a,insufficient_funds,0,10.5,12,2,499.0,none,stop,0.0,0
evt_000943_b5cc8cd6,insufficient_funds,2,4.2,18,1,199.0,none,escalate_human,0.4614869123605664,0
evt_000944_7dadb062,insufficient_funds,2,24.4,17,15,2499.0,churned,nudge_sms,0.31538448316301165,0
evt_000945_71ab2a32,do_not_honor,3,60.5,19,2,1499.0,churned,escalate_human,0.025518546137680318,0
evt_000946_7a2a3400,issuer_unavailable,3,2.2,27,7,199.0,none,nudge_sms,0.3460553205175931,0
evt_000947_22a4b388,insufficient_funds,3,11.0,2,1,999.0,recovered,stop,0.0,0
evt_000948_697113ee,do_not_honor,2,25.5,17,12,999.0,none,retry_now,0.02308988508896221,0
evt_000949_5c86237a,insufficient_funds,2,4.6,10,19,199.0,none,nudge_sms,0.3485532664466484,1
evt_000950_19d5ff6d,insufficient_funds,0,9.7,13,24,2499.0,none,retry_now,0.37886744809229167,0
evt_000951_97556c0a,issuer_unavailable,0,0.0,22,11,499.0,none,stop,0.0,0
evt_000952_36c4006f,insufficient_funds,0,25.5,26,1,1499.0,none,voice_call,0.6198793107351354,0
evt_000953_b7197fac,issuer_unavailable,1,8.4,12,15,999.0,churned,escalate_human,0.8107839762965745,1
evt_000954_08b66b91,insufficient_funds,1,6.8,18,31,199.0,none,voice_call,0.5976401295458675,0
evt_000955_c1851d52,insufficient_funds,0,12.2,27,8,199.0,none,retry_now,0.4194652970976651,1
evt_000956_18b6962b,insufficient_funds,0,8.7,16,29,199.0,none,nudge_sms,0.5493059313118057,0
evt_000957_13b043ab,insufficient_funds,2,15.0,7,19,199.0,none,retry_later,0.4102667007077364,0
evt_000958_1aee37ab,stolen_card,0,10.5,9,2,499.0,none,retry_later,0.015217121208656299,0
evt_000959_ee7a5dbe,insufficient_funds,1,67.0,8,1,499.0,recovered,voice_call,0.4764576095741506,1
evt_000960_5cae2d0c,insufficient_funds,0,3.5,19,39,499.0,none,retry_later,0.6150445079012591,0
evt_000961_65aaee45,insufficient_funds,1,59.2,28,25,499.0,none,retry_later,0.6954010055135276,0
evt_000962_367f8855,insufficient_funds,1,20.4,19,11,999.0,none,retry_now,0.2508256131123722,0
evt_000963_6b5e0494,insufficient_funds,2,3.5,6,1,499.0,none,retry_later,0.3495230494490107,0
evt_000964_ec40e307,insufficient_funds,2,2.9,8,26,499.0,none,nudge_whatsapp,0.4512173618768768,1
evt_000965_e2b9f74a,stolen_card,2,11.4,24,10,499.0,none,retry_later,0.014701429189225852,0
evt_000966_4e8bccc1,insufficient_funds,1,5.0,7,4,2499.0,none,retry_later,0.42241607662237557,0
evt_000967_979f90bd,insufficient_funds,2,3.4,8,2,499.0,none,voice_call,0.39550278237939895,1
evt_000968_e3e6a14a,insufficient_funds,0,8.5,16,10,499.0,none,nudge_sms,0.45459214725290126,1
evt_000969_cd3a8f57,do_not_honor,0,31.6,27,13,499.0,none,stop,0.0,0
evt_000970_75017cc5,insufficient_funds,0,30.2,14,4,499.0,none,stop,0.0,0
evt_000971_5ee10ef8,insufficient_funds,0,23.3,9,9,2499.0,none,stop,0.0,0
evt_000972_d546d462,insufficient_funds,0,19.9,19,7,499.0,recovered,stop,0.0,0
evt_000973_4f823228,expired_card,0,6.0,7,2,999.0,none,retry_later,0.11578830475943835,1
evt_000974_6f8f8c20,insufficient_funds,0,6.6,21,6,1499.0,none,stop,0.0,0
evt_000975_ece680be,issuer_unavailable,1,11.4,28,12,2499.0,none,retry_now,0.7488866909349019,0
evt_000976_5bfb00f6,insufficient_funds,0,5.4,6,2,499.0,none,escalate_human,0.6909204151856398,0
evt_000977_bb03de9d,expired_card,0,15.3,19,12,499.0,none,retry_later,0.13530004649700686,0
evt_000978_c00af609,stolen_card,1,27.3,26,4,199.0,recovered,escalate_human,0.01618265922190452,0
evt_000979_596c0a66,insufficient_funds,4,34.2,28,9,499.0,recovered,retry_later,0.36713965336110255,1
evt_000980_ca66799b,issuer_unavailable,1,6.8,10,6,199.0,none,retry_later,0.7824425272009871,0
evt_000981_66ae926d,insufficient_funds,0,25.6,30,16,199.0,none,stop,0.0,0
evt_000982_cafa99bb,expired_card,0,0.0,13,9,999.0,none,stop,0.0,0
evt_000983_381bcbe0,issuer_unavailable,2,3.5,15,29,499.0,churned,voice_call,0.7274812313778246,0
